region,start_date,end_date,uhi,ndvi_mean,ndvi_std,evi_mean,evi_std,evi2_mean,evi2_std,population_mean,population_std,albedo_mean,albedo_std,no2_mean,no2_std
Yelbarga,2020-01-01,2020-01-31,-0.2634378742950254,0.4320463444857496,0.1014905112174903,0.2441590458488227,0.0768109702222566,0.2236626394052044,0.0704796418273347,5236.356637115668,0.0003452669830012,0.1242424484959363,0.0195001454950663,0.0001109930573108,3.0598223976760904e-06
Yelbarga,2020-01-31,2020-03-01,-0.0721754783784618,0.3538186493184634,0.0766635802141407,0.2232629491945477,0.065624934449372,0.1973289653035935,0.0568328676361662,5236.356637115668,0.0003452669830012,0.1203489710861714,0.01769276105627,8.896911367157108e-05,5.060912473915331e-07
Yelbarga,2020-03-01,2020-03-31,0.0140026104658801,0.3283426270136307,0.0643649827612763,0.2238723048327137,0.061424110952052,0.1993091387856258,0.0516001664506459,5236.356637115668,0.0003452669830012,0.1264985797393586,0.0155063485840806,7.472221622769686e-05,8.863809059115333e-07
Yelbarga,2020-03-31,2020-04-30,0.0812987007668653,0.3357459727385378,0.0685466638249285,0.2350653862040479,0.0573885875644184,0.209177199504337,0.0486024946133313,5236.356637115668,0.0003452669830012,0.1332912019826518,0.0142072256410837,6.280442883264578e-05,3.924237849489136e-07
Yelbarga,2020-04-30,2020-05-30,0.8633497557196037,0.3465303903345724,0.0740377067546287,0.2562483271375465,0.0633254915563975,0.2254946406443618,0.0565965704536005,5236.356637115668,0.0003452669830012,0.1367984712724183,0.011002660321596,7.494870007011443e-05,1.0880855464840724e-06
Yelbarga,2020-05-30,2020-06-29,-0.5111029558022082,0.3542335501858736,0.0754887946982862,0.2449586431226766,0.0612453030724603,0.2274150557620818,0.056013601776572,5236.356637115668,0.0003452669830012,0.13884790228359,0.0082226727369374,8.10541881020799e-05,1.0374296355777735e-06
Yelbarga,2020-06-29,2020-07-29,-0.5709977324263065,0.3810618339529119,0.0927637367165066,0.2564221189591078,0.0721823363277637,0.2356331784386616,0.0721103570491092,5236.356637115668,0.0003452669830012,0.1410139094955489,0.0067266261974336,6.657211058190489e-05,1.2942683887212337e-06
Yelbarga,2020-08-28,2020-09-27,0.4021462386123886,0.4411000309789343,0.0985552097811167,0.3053503407682775,0.0808743918422843,0.2835995043370508,0.0771669464031557,5236.356637115668,0.0003452669830012,0.1304962714272312,0.0139235866737976,7.134501096947881e-05,6.326484209150725e-07
Yelbarga,2020-09-27,2020-10-27,-0.1021823303534503,0.5111970879801735,0.1415079568972516,0.3537701982651796,0.1092592293995538,0.3328746282527881,0.1061695128968294,5236.356637115668,0.0003452669830012,0.1292782159945318,0.023932947119783,8.019699936637865e-05,2.4007426560665894e-06
Yelbarga,2020-10-27,2020-11-26,0.0113210605880027,0.4687911710037175,0.1361338982112376,0.3079391573729864,0.1036280306685134,0.2866208798017348,0.1008911960356303,5236.356637115668,0.0003452669830012,0.1260981554677207,0.0277408314038961,8.794046494786473e-05,1.96740459959628e-06
Yelbarga,2020-11-26,2020-12-26,0.0738776504753921,0.4027836431226765,0.105022728690825,0.24029326724494,0.0636209727769336,0.2260363073110285,0.0664935407002899,5236.356637115668,0.0003452669830012,0.1160027342501987,0.023633601514059,9.094726329999756e-05,3.3248784783491747e-06
Yelbarga,2020-12-26,2021-01-25,0.0445259217582858,0.3983690830235439,0.1228206199208194,0.2572823729863693,0.0733942486996596,0.2313563197026022,0.0753225169038739,5236.356637115668,0.0003452669830012,0.1080666744551451,0.0208393326842912,9.82763396384796e-05,2.789594523179632e-06
Yelbarga,2021-01-25,2021-02-24,0.0806172802732838,0.3552656753407682,0.0972593199261644,0.2268755576208178,0.0649468345522654,0.2037299876084262,0.0594217276654759,5236.356637115668,0.0003452669830012,0.1149471999834261,0.0134664146182283,0.0001450807266104,2.3233175736308e-06
Yelbarga,2021-02-24,2021-03-26,0.1167979472490472,0.3082989776951672,0.0805553540638943,0.1958311028500619,0.0560382771492787,0.1747778190830235,0.0508258146762056,5236.356637115668,0.0003452669830012,0.1231102941851393,0.0122844406028199,0.0001146157157877,1.5925840326709982e-06
Yelbarga,2021-03-26,2021-04-25,-0.095196324143707,0.3160826517967782,0.0895543303583783,0.2222023543990087,0.0654130625334115,0.1947297087980173,0.0603472878947347,5236.356637115668,0.0003452669830012,0.1222507393638992,0.0166300554552425,0.0001025337584571,1.1332576512448535e-06
Yelbarga,2021-04-25,2021-05-25,0.0250543024227454,0.3260472532011566,0.0890327717441415,0.237851755472945,0.0708226849839325,0.2123214374225526,0.0627632920848911,5236.356637115668,0.0003452669830012,0.1369382140775956,0.0127063008233303,8.078287161104609e-05,1.0188297212015555e-06
Yelbarga,2021-05-25,2021-06-24,0.0623922239460981,0.3829467162329615,0.1110974930364513,0.2719279429987609,0.08256373485072,0.2465961276332094,0.0792501892742217,5236.356637115668,0.0003452669830012,0.1368272245048805,0.0190883369601752,7.58938100625749e-05,1.3326471857036573e-06
Yelbarga,2021-06-24,2021-07-24,0.014181545132665,0.4209429677819082,0.1335928900557121,0.2987774473358116,0.1042777323256713,0.2841882280049566,0.098983931579512,5236.356637115668,0.0003452669830012,0.1404025767543859,0.0040123308555698,8.181498044564099e-05,1.5846243395145796e-06
Yelbarga,2021-07-24,2021-08-23,-0.3058726180530584,0.4227759603469639,0.1341392626605254,0.3150376394052044,0.1171527251320232,0.2990350371747211,0.1099301326411461,5236.356637115668,0.0003452669830012,0.143389367816092,0.0076649397964587,7.22739245391162e-05,1.0500655278194164e-06
Yelbarga,2021-08-23,2021-09-22,0.4123564864542288,0.4685869888475837,0.1199390417363705,0.2901970673275506,0.1179406265410222,0.2747215613382899,0.1077417088844117,5236.356637115668,0.0003452669830012,0.1408588711403603,0.0121500406448004,7.945694265554557e-05,1.9359793172922946e-06
Yelbarga,2021-09-22,2021-10-22,-1.1703900226757398,0.3748151177199504,0.1085336790686999,0.2325345724907063,0.0773234384314315,0.2237383519206939,0.0750578396112582,5236.356637115668,0.0003452669830012,,,0.0001029050621312,1.7364985615035867e-06
Yelbarga,2021-10-22,2021-11-21,0.0666654732068394,0.4912577447335811,0.1140077145398915,0.2667494423791821,0.065616619033286,0.2565383209417596,0.0637001771454317,5236.356637115668,0.0003452669830012,,,8.84948278183642e-05,2.733548465813657e-06
Yelbarga,2021-11-21,2021-12-21,-0.0355350981383892,0.4194814436183395,0.1272806174794008,0.227468897149938,0.0679714875885469,0.2132780359355638,0.0675391101973515,5236.356637115668,0.0003452669830012,0.101590886399257,0.0264661756842333,9.662726320404333e-05,1.8584354525390955e-06
Yelbarga,2021-12-21,2022-01-20,-0.015236412396554,0.3797127633209416,0.1272847403155125,0.2144525402726145,0.0618312506317597,0.1976912019826517,0.0632389516042129,5236.356637115668,0.0003452669830012,0.1048598499413416,0.0222506622309153,0.0001070180435343,1.6075301468204253e-06
Yellandu,2018-09-08,2018-10-08,1.303006581640112,0.405565543071161,0.2278368046781999,0.2809351227632126,0.1406937665813987,0.2516047856845609,0.1283045075174896,24118.02388956602,0.0006905339660024,0.0992258902562273,0.0317391162232963,7.132564789984345e-05,9.54622449217267e-07
Yellandu,2018-10-08,2018-11-07,1.3287506117071717,0.4276857523444161,0.1882226847317268,0.2843089407502131,0.1139481098337918,0.2561165814151748,0.1043977277181888,24118.02388956602,0.0006905339660024,0.1015867790370423,0.0325269138003897,9.222321592061064e-05,3.2200978391161928e-06
Yellandu,2018-11-07,2018-12-07,2.555922165308811,0.3935397378516624,0.2148442155115549,0.2659174232736573,0.1106076410339811,0.2381867007672634,0.1018036000576299,24118.02388956602,0.0006905339660024,0.1012031683925689,0.0332394260368298,8.468328267656903e-05,2.74028320519634e-06
Yellandu,2018-12-07,2019-01-06,1.037791797135668,0.3564956616729088,0.1945703599239552,0.2415619538077403,0.1182491034585463,0.2100979400749063,0.1063326990199128,24118.02388956602,0.0006905339660024,0.1045110328740478,0.0313770154136135,9.772800357702504e-05,4.982836728744936e-06
Yellandu,2019-01-06,2019-02-05,0.8831243084038078,0.3354534644194756,0.2052036799705052,0.2339866729088639,0.1203930963811878,0.1961466604244694,0.1041570395915915,24118.02388956602,0.0006905339660024,0.0970037619642114,0.0307476058575659,7.662085212263365e-05,3.5762770191726475e-06
Yellandu,2019-02-05,2019-03-07,0.6546275573350755,0.3131392634207241,0.1543216415566344,0.1966416978776529,0.0945348701786145,0.170561329588015,0.0822749021953232,24118.02388956602,0.0006905339660024,0.1012026633374948,0.0340435502844844,5.955374362803958e-05,2.785659682560576e-06
Yellandu,2019-03-07,2019-04-06,0.6914488048183784,0.2859386392009988,0.123079948593017,0.2058434665002081,0.0866258533457648,0.1742250520183104,0.0732067790576801,24118.02388956602,0.0006905339660024,0.109144985434873,0.0296666853932525,6.586355406264122e-05,1.5309634906438996e-06
Yellandu,2019-04-06,2019-05-06,0.8535275425058373,0.2245419163545568,0.1587069605780966,0.1583005617977528,0.1018210347865312,0.1323812421972534,0.0869740105195763,24118.02388956602,0.0006905339660024,0.1048289281255573,0.0286842198631486,6.947701954106753e-05,1.7917302360117737e-06
Yellandu,2019-05-06,2019-06-05,0.4457195973181456,0.1986546296296296,0.141458475143369,0.1365643986683312,0.0907012185654754,0.1110439970869746,0.0760703851520342,24118.02388956602,0.0006905339660024,0.1002805429994116,0.020856594698613,8.7624381092813e-05,2.0366359885609486e-06
Yellandu,2019-06-05,2019-07-05,2.342012105676737,0.2799945900957137,0.1514821507952294,0.1839801290054099,0.0896840924391385,0.1526526529338327,0.0763970967804691,24118.02388956602,0.0006905339660024,0.1016410440896248,0.0232661747865152,9.800113627621708e-05,2.3138300572817586e-06
Yellandu,2019-07-05,2019-08-04,0.8844729907773257,0.3567038701622972,0.2224015648363713,0.2648070744902206,0.1306147898056426,0.2246700374531835,0.1147603323083711,24118.02388956602,0.0006905339660024,0.0826153777165774,0.0341269799123656,8.285913622999216e-05,1.6514019502066109e-06
Yellandu,2019-08-04,2019-09-03,2.507014802207493,0.4287537978863937,0.1993467912678192,0.2476498018494055,0.0981085317650918,0.2224110634081902,0.090690826550474,24118.02388956602,0.0006905339660024,0.087786674638166,0.0217426052400372,8.302425021591182e-05,2.275988842168433e-06
Yellandu,2019-09-03,2019-10-03,1.1290011920446972,0.3703425717852684,0.1853301159417971,0.2524344881398253,0.1185154815424313,0.229748252184769,0.1109011398160541,24118.02388956602,0.0006905339660024,0.1000756584932614,0.0316340767551976,7.683299836306598e-05,7.834339150392827e-07
Yellandu,2019-10-03,2019-11-02,1.05199294184073,0.3866979504785685,0.1911601540502825,0.2592494798168955,0.1222257190111959,0.2307310341240117,0.1118240869563043,24118.02388956602,0.0006905339660024,0.0965508918449639,0.0320962712208449,6.186171005132488e-05,1.6430797585035791e-06
Yellandu,2019-11-02,2019-12-02,0.5324758715520055,0.3987856450902685,0.1860032824668301,0.2548623513870541,0.1046875285765013,0.2228401144870101,0.0964965789578412,24118.02388956602,0.0006905339660024,0.1075793769692646,0.037756212284114,8.416969470608222e-05,1.3425630022358825e-06
Yellandu,2019-12-02,2020-01-01,0.9274614515919096,0.3889007802746567,0.2686533831416189,0.2686980545151893,0.1485035853147845,0.2395658135663753,0.1392472578525137,24118.02388956602,0.0006905339660024,0.1031864752392842,0.0360656220967034,5.749727413085519e-05,3.055179258428539e-06
Yellandu,2020-01-01,2020-01-31,0.693834717901229,0.4003565014367816,0.1808306408307655,0.2511775862068965,0.1022387659114782,0.2232302801724138,0.0946962356211497,24118.02388956602,0.0006905339660024,0.1000312942155638,0.0343206884076904,5.419883415533726e-05,2.5223654382357754e-06
Yellandu,2020-01-31,2020-03-01,0.8900309058720843,0.3453855350066049,0.1634012471694468,0.215135105680317,0.0862930377686806,0.188576354029062,0.0788394881893532,24118.02388956602,0.0006905339660024,0.0998269662921348,0.034532812244701,5.470086081470059e-05,2.8614501989781685e-06
Yellandu,2020-03-01,2020-03-31,0.8969888419709235,0.3575017583120204,0.1236126116345012,0.2434729219948849,0.0838531250558537,0.2088007992327366,0.0724730315781149,24118.02388956602,0.0006905339660024,0.1018101539741989,0.0316794710954727,5.1533174503388e-05,7.058172385018246e-07
Yellandu,2020-03-31,2020-04-30,0.7697635509373342,0.363188431127757,0.1398417061458339,0.2486510195588847,0.1006377272834486,0.2169558052434457,0.085666489947937,24118.02388956602,0.0006905339660024,0.1054505617977528,0.035070605123807,5.214060608313386e-05,4.388752167413265e-07
Yellandu,2020-04-30,2020-05-30,1.3503517786561543,0.3555627652933832,0.1826395316076434,0.2725263108614232,0.1302120138646488,0.2269100811485643,0.1095865354411754,24118.02388956602,0.0006905339660024,0.1071901789429879,0.0283916504622789,6.656758358771125e-05,9.410258817302248e-07
Yellandu,2020-05-30,2020-06-29,0.8975180688876634,0.3704600187265917,0.0946966616339212,0.2396823033707865,0.0476027957383742,0.20489556803995,0.0488406272994113,24118.02388956602,0.0006905339660024,0.1049296415195291,0.0266581123592791,7.440989894394824e-05,1.044007941053233e-06
Yellandu,2020-06-29,2020-07-29,0.4523207227554877,0.4636196169088507,0.1443100125403214,0.3200339498018494,0.0900899973779053,0.2853555151915456,0.0811391197894337,24118.02388956602,0.0006905339660024,0.1091859521419009,0.0349331858546902,5.9733920053279e-05,1.6791818679870131e-06
Yellandu,2020-08-28,2020-09-27,1.3001000062738868,0.4358400124843944,0.2211879383296024,0.3125261548064919,0.1414836314171515,0.2782735330836454,0.1298598166954948,24118.02388956602,0.0006905339660024,0.130980081300813,0.0208643965751335,7.576735818205069e-05,1.695058425929755e-06
Yellandu,2020-09-27,2020-10-27,0.9643258673693822,0.4175282147315856,0.216080721837024,0.3184629525593009,0.1505002789851546,0.27537943196005,0.1332847655969517,24118.02388956602,0.0006905339660024,0.1132795862068965,0.0163819034988274,8.576442702943811e-05,1.0610352533556473e-06
Yellandu,2020-10-27,2020-11-26,0.751899899617289,0.3545918747399085,0.2393770850263668,0.2423314918851436,0.1334308352770617,0.2135436329588014,0.1199917816196176,24118.02388956602,0.0006905339660024,0.099645941247181,0.0356663187667287,8.057434628854079e-05,2.001214837101699e-06
Yellandu,2020-11-26,2020-12-26,1.1461627813180968,0.2741001664585935,0.1719105629874635,0.1720866000832292,0.0885099240159291,0.1559768206408655,0.082223815065277,24118.02388956602,0.0006905339660024,0.1025562017258646,0.0358232880471364,6.597940788703533e-05,1.9684905309979603e-06
