region,start_date,end_date,uhi,ndvi_mean,ndvi_std,evi_mean,evi_std,evi2_mean,evi2_std,population_mean,population_std,albedo_mean,albedo_std,no2_mean,no2_std
Hayuliang,2018-09-08,2018-10-08,1.1273112316656435,0.4295075308641975,0.0684956948160495,0.3284254732510287,0.0567509758849035,0.2832387654320987,0.0510819723513644,24118.022928722992,0.0009765625,0.1208908191260043,0.0130783588780805,7.218623107871258e-05,1.1896143658831474e-06
Hayuliang,2018-10-08,2018-11-07,0.7799088607595195,0.4366559259259259,0.0628106053818743,0.300926512345679,0.04192773999227,0.260409537037037,0.0400479473373791,24118.022928722992,0.0009765625,0.1171245157295935,0.0147960681665876,9.375640000553308e-05,2.689952883513222e-06
Hayuliang,2018-11-07,2018-12-07,2.5854356540084105,0.4338000925925925,0.0478299656620652,0.2837464814814814,0.0325867921624315,0.2499377160493827,0.0289269039387968,24118.022928722992,0.0009765625,0.1215309709378115,0.0138667444965272,8.623130535239609e-05,2.2002275689532794e-06
Hayuliang,2018-12-07,2019-01-06,1.244492264416305,0.3970123765432098,0.0471195106219281,0.260211049382716,0.0274054608994152,0.2251268518518518,0.0311089439950052,24118.022928722992,0.0009765625,0.118023434744268,0.0108394086814003,0.0001033110816403,4.026565320934254e-06
Hayuliang,2019-01-06,2019-02-05,0.8402335048917102,0.3577016049382716,0.0426161609924493,0.2500223148148148,0.0306397246170616,0.206266049382716,0.0291497211004561,24118.022928722992,0.0009765625,0.1129145972957084,0.0101495054223079,8.103436682018435e-05,4.664937056352179e-06
Hayuliang,2019-02-05,2019-03-07,0.7983910351252135,0.3303791358024691,0.0381042192340627,0.2300576543209876,0.02174556146342,0.1935949382716049,0.0196549771050489,24118.022928722992,0.0009765625,0.1195944855967078,0.0109081009651849,6.307362721180285e-05,2.4393731219227248e-06
Hayuliang,2019-03-07,2019-04-06,0.9846486530347108,0.3136150205761317,0.021653864406844,0.2437875308641975,0.0227118387967106,0.2030871193415638,0.01739875823714,24118.022928722992,0.0009765625,0.1252804938271605,0.0088972842298459,6.767925652104197e-05,1.599211125921809e-06
Hayuliang,2019-04-06,2019-05-06,1.1168812236287025,0.2982352160493827,0.0477092086892036,0.232211049382716,0.0455792184690567,0.190154475308642,0.0362077338456078,24118.022928722992,0.0009765625,0.1181092456769851,0.0074130093546428,7.181636919931156e-05,1.6663902690432804e-06
Hayuliang,2019-05-06,2019-06-05,0.8625449873244264,0.2808903086419753,0.0496700724153891,0.2129427160493827,0.0478375505250255,0.1704694444444444,0.0367206929007254,24118.022928722992,0.0009765625,0.1168359457925358,0.010537727299412,9.008584800785514e-05,1.773597186451661e-06
Hayuliang,2019-06-05,2019-07-05,1.9250053244926943,0.3322568518518519,0.0331797188088503,0.214278024691358,0.0203087602326554,0.1816430864197531,0.0192292194552814,24118.022928722992,0.0009765625,0.1127499364821243,0.0069936327368728,0.0001000662355741,1.9472764927900105e-06
Hayuliang,2019-07-05,2019-08-04,1.8629556962025264,0.4094597942386832,0.0477181218124263,0.2966687242798353,0.0295405391768856,0.2542679835390947,0.0286029594307026,24118.022928722992,0.0009765625,0.1160397519482437,0.0190226185778704,8.405046730611149e-05,1.3065837502374778e-06
Hayuliang,2019-08-04,2019-09-03,3.097237732656559,0.4784237345679011,0.058820741236484,0.265771049382716,0.0303737973977468,0.243316049382716,0.0281801194259246,24118.022928722992,0.0009765625,0.1117910401002506,0.0154320767895634,8.416921047710117e-05,2.0332322755478094e-06
Hayuliang,2019-09-03,2019-10-03,1.468552742616069,0.4016636728395061,0.0653752387065431,0.2814330555555556,0.0511280622554777,0.2487518209876542,0.0495988340179233,24118.022928722992,0.0009765625,0.1186872248861088,0.0133035178848559,7.699666821213788e-05,5.864068287355729e-07
Hayuliang,2019-10-03,2019-11-02,1.4694113924050214,0.4340110185185185,0.0505092024412389,0.2792950308641975,0.0359690855761927,0.2453466975308642,0.0376434091176662,24118.022928722992,0.0009765625,0.1200379400457128,0.015835332569847,6.415480774803412e-05,1.5131623958615295e-06
Hayuliang,2019-11-02,2019-12-02,0.5044665963432031,0.4356914814814815,0.0526108274660903,0.2587933744855967,0.0256757718562981,0.228535390946502,0.0275376481561554,24118.022928722992,0.0009765625,0.1281305679814013,0.0149118031633206,8.585017984403566e-05,1.3659769100257695e-06
Hayuliang,2019-12-02,2020-01-01,0.840997468354459,0.4258765432098764,0.0506558420711521,0.296092037037037,0.0387524796333647,0.2583968827160494,0.0413905441911255,24118.022928722992,0.0009765625,0.1162872427983539,0.00928587263296,5.996907695555768e-05,1.6620975800200953e-06
Hayuliang,2020-01-01,2020-01-31,0.6573593530238995,0.4144437345679013,0.0565048773302745,0.2677996296296296,0.0379987561474054,0.2302281790123456,0.03729029909038,24118.022928722992,0.0009765625,0.1169158436213991,0.0100790762363312,5.767952518183138e-05,2.8411688975791187e-06
Hayuliang,2020-01-31,2020-03-01,0.8731943012958112,0.3661170061728395,0.0382149880609692,0.2441903086419753,0.0354196003074215,0.2073778086419753,0.0292854350997961,24118.022928722992,0.0009765625,0.1182530452674897,0.0110936919012562,5.712771171861414e-05,2.23073616407029e-06
Hayuliang,2020-03-01,2020-03-31,0.8053587031570686,0.3571540432098765,0.0412009841356963,0.2726377777777778,0.0304080986077312,0.2286662654320987,0.0247021094035379,24118.022928722992,0.0009765625,0.1186272427983538,0.0107535903242178,5.215599263102834e-05,8.059869893693765e-07
Hayuliang,2020-03-31,2020-04-30,0.6714446012026656,0.3663379012345679,0.0342589607094101,0.2985430864197531,0.0336411485386572,0.2471742798353909,0.0260953696270473,24118.022928722992,0.0009765625,0.1257888477366255,0.0123609256384335,5.265003331713369e-05,6.776572799680342e-07
Hayuliang,2020-04-30,2020-05-30,1.336059795057274,0.3682373148148147,0.0352887265107427,0.2912325925925926,0.0265103362801662,0.2404232407407407,0.0255327896950054,24118.022928722992,0.0009765625,0.1246346502057613,0.0119659115070455,6.693104794932187e-05,2.8951380826188506e-07
Hayuliang,2020-05-30,2020-06-29,1.3729978902953943,0.3940966049382716,0.0457005734330478,0.2603833641975309,0.030965878240967,0.2235658641975308,0.0303377380437198,24118.022928722992,0.0009765625,0.1215727155727155,0.0112736146712181,7.56552066403826e-05,1.2674324747459518e-06
Hayuliang,2020-06-29,2020-07-29,1.0160886075949025,0.4569642283950617,0.054979668028139,0.3174458024691357,0.0456503062310031,0.278688024691358,0.0447957394345085,24118.022928722992,0.0009765625,0.1197994680851063,0.0075991421756378,6.084113866772306e-05,1.886997935008912e-06
Hayuliang,2020-08-28,2020-09-27,1.1140902953586362,0.472608487654321,0.0560830045418172,0.3130079320987654,0.0434392912175641,0.2786409876543209,0.041453748699605,24118.022928722992,0.0009765625,0.1328225703324808,0.0166315374093568,7.766692822000177e-05,1.267890444028799e-06
Hayuliang,2020-09-27,2020-10-27,0.7318902953586672,0.4439952469135803,0.0542873877502872,0.3213981172839505,0.0504925210079116,0.2771615432098765,0.0456845651417139,24118.022928722992,0.0009765625,0.1217482075725026,0.0111568216704537,8.746109904497175e-05,1.2539167604021731e-06
Hayuliang,2020-10-27,2020-11-26,0.851805063291124,0.4334137037037037,0.0612191554989123,0.2995379320987654,0.0498384443688744,0.2594887654320987,0.0437193319966624,24118.022928722992,0.0009765625,0.1196455793856003,0.0127249933223455,8.365268225635985e-05,2.3380838982151776e-06
Hayuliang,2020-11-26,2020-12-26,1.1082531645569915,0.3837333333333333,0.083248559797352,0.2313336213991769,0.0472530626212031,0.2035679423868312,0.0395969801037064,24118.022928722992,0.0009765625,0.1142579387676151,0.0109892788645648,6.850439183645401e-05,1.7968525076340343e-06
Hayuliang,2020-12-26,2021-01-25,1.306549578059066,0.4120163580246913,0.0549941153634582,0.2588000617283951,0.039506765515344,0.2247945061728395,0.040153078060522,24118.022928722992,0.0009765625,0.121477487834922,0.0126876814589151,7.465691787436954e-05,2.621684926321789e-06
Hayuliang,2021-01-25,2021-02-24,0.6726143486042062,0.3945064814814815,0.0385765629746548,0.264579537037037,0.0329114150445462,0.224538549382716,0.030769433486975,24118.022928722992,0.0009765625,0.1106145267489711,0.0104761335902137,7.217143705813552e-05,3.5230518665944307e-06
Hayuliang,2021-02-24,2021-03-26,1.0446000306866097,0.3549255864197531,0.0410984388959907,0.2480254012345679,0.0256327608293445,0.2075097222222222,0.0243409551909817,24118.022928722992,0.0009765625,0.114244074074074,0.010989963066109,6.467277560836527e-05,2.25247538191391e-06
Hayuliang,2021-03-26,2021-04-25,0.8238734177215008,0.3571308950617283,0.0760698155376855,0.2741239197530864,0.0748031037854546,0.2259536419753086,0.0580916657607558,24118.022928722992,0.0009765625,0.1086242386831275,0.0102311131888633,7.669180184909816e-05,8.72465356475264e-07
Hayuliang,2021-04-25,2021-05-25,0.6931236611489737,0.3693761728395062,0.0422653949598382,0.2945158436213991,0.040996272696429,0.2425790534979423,0.0343642920190744,24118.022928722992,0.0009765625,0.120869086419753,0.0125734532325731,6.024318334995174e-05,1.0174949100114868e-06
Hayuliang,2021-05-25,2021-06-24,1.126224050632942,0.3815958333333333,0.0415820386404995,0.3036208641975308,0.0336965937401319,0.2507492283950617,0.0328145997840042,24118.022928722992,0.0009765625,0.1237308808268342,0.0137990704831636,7.752036061968773e-05,9.563701825523406e-07
Hayuliang,2021-06-24,2021-07-24,1.754754430379755,0.4043537345679012,0.0422793923972937,0.3222292901234568,0.0392100752358371,0.2758159259259259,0.0389227615565429,24118.022928722992,0.0009765625,0.1200076133407655,0.0071957827714469,7.950963141757351e-05,4.859240848151775e-07
Hayuliang,2021-07-24,2021-08-23,1.6143101265822963,0.4222049691358025,0.0505804795559451,0.3265882098765432,0.0394410724164464,0.2808307098765432,0.0447919704325939,24118.022928722992,0.0009765625,0.1238050804422029,0.0119398277612981,7.792757660638608e-05,8.167690353287156e-07
Hayuliang,2021-08-23,2021-09-22,1.6766582278480868,0.4433453086419752,0.0643747491904497,0.3186641975308641,0.0494665929637816,0.2744494650205761,0.0423402715360921,24118.022928722992,0.0009765625,0.130946437659033,0.0072151170352391,8.275595859816259e-05,9.162284469294136e-07
Hayuliang,2021-09-22,2021-10-22,0.5217426160337553,0.4909404938271604,0.0805035604317442,0.3173366666666666,0.0599561492591408,0.2913523456790123,0.0582460995709957,24118.022928722992,0.0009765625,0.0901370160939539,0.0104964114832536,9.737627760867784e-05,3.843474630501455e-06
Hayuliang,2021-11-21,2021-12-21,2.289729957805936,0.4220402160493827,0.0404236267498272,0.2567688580246913,0.0306079640116339,0.2250773765432098,0.0302245289200264,24118.022928722992,0.0009765625,0.1136825877168516,0.0079805098614842,0.0001077979667308,3.282035601368281e-06
Hayuliang,2021-12-21,2022-01-20,0.584965810374765,0.3797762962962963,0.0483202625555523,0.2550193518518518,0.0397121319968393,0.2220471604938271,0.0396809108703415,24118.022928722992,0.0009765625,0.1141162169055439,0.019828100162477,7.739840702885106e-05,2.569276818095273e-06
Hazaribagh,2018-09-08,2018-10-08,1.537725029880157,0.4583610357583231,0.0808349160254033,0.2929711056309084,0.0612328029664011,0.276442663378545,0.0614038090354366,5236.3563772782445,0.000237262039992,0.1450661768359055,0.0069163539049267,8.747470782019746e-05,1.755319007446804e-06
Hazaribagh,2018-10-08,2018-11-07,2.7109627870917485,0.5445545622688039,0.0867787630652555,0.3368374845869297,0.0536978118734831,0.3180880394574599,0.0604187625434678,5236.3563772782445,0.000237262039992,0.132080774451486,0.0093086843539161,0.0001076000672735,4.833835627269656e-06
Hazaribagh,2018-11-07,2018-12-07,1.2389527408986574,0.4710479963008632,0.1033002680819488,0.2941406905055487,0.0634452541785261,0.2870135635018496,0.0665767612526241,5236.3563772782445,0.000237262039992,0.1310485508467436,0.0075973276801686,0.0001096761870766,5.85685311298515e-06
Hazaribagh,2018-12-07,2019-01-06,0.883064938001553,0.4406776818742293,0.0689212281843878,0.2763732429099877,0.0435775178472612,0.255611467324291,0.045502957779321,5236.3563772782445,0.000237262039992,0.131454535783609,0.0122080391518787,0.0001013670881625,3.06824985070688e-06
